3.000000	2.500000
3.250000	2.147972
3.500000	1.813435
3.750000	1.513878
4.000000	1.266793
4.250000	1.089670
4.500000	1.000000
4.750000	1.009012
5.000000	1.102890
5.250000	1.261559
5.500000	1.464943
5.750000	1.692966
6.000000	1.925551
6.250000	2.142623
6.500000	2.324106
6.750000	2.449924
7.000000	2.500000
7.250000	2.459601
7.500000	2.335361
7.750000	2.139258
8.000000	1.883270
8.250000	1.579373
8.500000	1.239544
8.750000	0.875761
9.000000	0.500000
